序号,发射地省份,地市,区县,发射台名,发射频率(兆赫),发射功率(千瓦),节目
5863,贵州省,贵阳市,市辖区,贵阳调频广播发射台,90.9,0.3,贵阳广播电视台旅游生活广播
5864,贵州省,贵阳市,市辖区,贵阳广播发射台,105.6,3,中央人民广播电台经济之声
5865,贵州省,贵阳市,市辖区,贵阳广播发射台,107.3,1,中央人民广播电台音乐之声
5866,贵州省,贵阳市,市辖区,贵阳电视广播发射台,104.0,3,贵阳广播电视台都市女性广播
5867,贵州省,贵阳市,市辖区,贵阳广播发射台,102.7,1,贵阳广播电视台交通广播
5868,贵州省,贵阳市,市辖区,贵州电视广播发射台,91.6,1,贵州广播电视台音乐广播
5869,贵州省,贵阳市,市辖区,761广播发射台,97.2,1,贵州广播电视台旅游广播
5870,贵州省,贵阳市,市辖区,761广播发射台,98.9,3,贵州广播电视台经济广播
5871,贵州省,贵阳市,市辖区,贵州电视广播发射台,95.2,0.3,贵州广播电视台交通广播
5872,贵州省,贵阳市,市辖区,贵阳小关发射台,87.7,0.3,贵州广播电视台综合广播
5873,贵州省,贵阳市,乌当区,761台调频广播发射台,93.6,10,中央人民广播电台中国之声
5874,贵州省,贵阳市,乌当区,董农,95.2,0.1,贵州广播电视台交通广播
5875,贵州省,贵阳市,息烽县,息烽县调频广播发射台,95.2,0.3,贵州广播电视台交通广播
5876,贵州省,贵阳市,息烽县,团员山,95.2,0.3,贵州广播电视台交通广播
5877,贵州省,贵阳市,修文县,修文县调频广播发射台,95.2,0.1,贵州广播电视台交通广播
5878,贵州省,贵阳市,修文县,修文县调频广播发射台,95.2,0.3,贵州广播电视台交通广播
5879,贵州省,贵阳市,修文县,军民,95.2,0.3,贵州广播电视台交通广播
5880,贵州省,贵阳市,修文县,石榴,95.2,0.1,贵州广播电视台交通广播
5881,贵州省,贵阳市,修文县,小菁,95.2,0.3,贵州广播电视台交通广播
5882,贵州省,贵阳市,云岩区,贵州人民广播电台,90.0,3,贵州广播电视台故事广播
5883,贵州省,六盘水市,六枝特区,794台调频广播发射台,100.4,10,中央人民广播电台中国之声
5884,贵州省,六盘水市,六枝特区,六枝广播发射台,96.9,0.3,六枝特区广播电视台广播节目
5885,贵州省,六盘水市,六枝特区,贵州省广播电影电视局794台,103.4,10,贵州广播电视台综合广播
5886,贵州省,六盘水市,盘县,盘县调频调频广播发射台,101.2,1,贵州广播电视台旅游广播
5887,贵州省,六盘水市,盘县,盘县人民调频广播发射台,106.8,0.1,盘县广播电视台广播节目
5888,贵州省,六盘水市,盘县,盘县调频调频广播发射台,96.6,1,中央人民广播电台中国之声
5889,贵州省,六盘水市,盘县,盘县电视发射台,98.6,1,贵州广播电视台综合广播
5890,贵州省,六盘水市,盘县,盘县调频广播发射台,95.2,1,贵州广播电视台交通广播
5891,贵州省,六盘水市,盘县,盘县调频广播发射台,95.2,0.3,贵州广播电视台交通广播
